booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,country,market_segment,deposit_type,customer_type,adr,is_repeated_guest,previous_cancellations,booking_changes,total_of_special_requests
SYN-01164,Resort Hotel,0,117,2024,September,1,6,2,0.0,0,United Kingdom,Groups,No Deposit,Transient,126.59,0,0,0,0
SYN-01165,City Hotel,0,66,2025,October,2,3,2,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,105.98,0,0,0,0
SYN-01166,Resort Hotel,0,70,2024,June,1,3,2,0.0,0,Mexico,Direct,No Deposit,Transient,202.71,0,0,0,1
SYN-01167,Resort Hotel,0,72,2025,May,2,3,2,0.0,0,Canada,Online TA,No Deposit,Transient,148.74,0,0,0,1
SYN-01168,City Hotel,1,24,2024,June,2,2,2,0.0,0,,Offline TA/TO,No Deposit,Transient,210.11,0,0,0,0
SYN-01169,City Hotel,1,120,2025,October,2,6,2,0.0,0,France,Direct,No Deposit,Transient,183.08,0,0,0,0
SYN-01170,Resort Hotel,0,21,2025,August,2,3,3,0.0,0,,Offline TA/TO,No Deposit,Transient,161.0,0,0,0,3
SYN-01171,Resort Hotel,1,200,2024,April,2,1,2,0.0,0,Germany,Direct,No Deposit,Transient,122.69,0,0,0,0
SYN-01172,Resort Hotel,0,34,2024,January,2,2,2,0.0,0,Mexico,Online TA,No Deposit,Transient,125.04,0,0,2,0
SYN-01173,City Hotel,0,1,2024,March,2,1,2,1.0,0,Canada,Online TA,No Deposit,Transient,105.8,0,0,0,0
SYN-01174,City Hotel,0,120,2025,February,1,7,1,0.0,0,USA,Online TA,No Deposit,Transient,146.33,0,0,1,0
SYN-01175,Resort Hotel,1,75,2025,February,0,2,2,1.0,0,Canada,Online TA,No Deposit,Transient,137.71,0,0,0,2
SYN-01176,Resort Hotel,1,87,2024,August,1,2,1,0.0,0,USA,Online TA,No Deposit,Contract,174.73,0,0,0,0
SYN-01177,City Hotel,0,193,2025,April,2,5,2,0.0,0,Germany,Online TA,No Deposit,Transient,116.05,0,0,0,2
SYN-01178,City Hotel,0,78,2024,May,0,7,2,0.0,0,Germany,Offline TA/TO,Non Refund,Transient,152.8,0,0,0,0
SYN-01179,Resort Hotel,0,48,2025,July,1,5,3,1.0,0,United Kingdom,Online TA,Refundable,Transient,222.48,0,0,1,1
SYN-01180,Resort Hotel,0,44,2025,August,2,3,2,0.0,0,Canada,Online TA,No Deposit,Transient,144.76,0,0,0,0
SYN-01181,Resort Hotel,0,119,2025,July,2,1,2,0.0,0,Canada,Groups,No Deposit,Transient,191.24,0,0,0,1
SYN-01182,Resort Hotel,1,165,2025,November,2,4,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Contract,175.6,1,0,0,2
SYN-01183,City Hotel,0,72,2024,December,1,4,2,0.0,0,Mexico,Groups,Refundable,Transient,214.92,0,0,1,0
SYN-01184,Resort Hotel,1,63,2025,July,2,5,1,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,210.73,0,0,0,2
SYN-01185,City Hotel,0,80,2025,January,1,1,2,0.0,0,Germany,Offline TA/TO,No Deposit,Transient,181.89,0,0,1,0
SYN-01186,City Hotel,0,60,2024,February,2,5,2,0.0,0,,Online TA,No Deposit,Group,128.27,1,0,0,0
SYN-01187,Resort Hotel,1,287,2024,June,2,1,2,1.0,0,USA,Offline TA/TO,No Deposit,Transient,164.05,0,0,0,2
SYN-01188,City Hotel,1,47,2024,September,1,2,1,0.0,0,Mexico,Online TA,No Deposit,Transient,98.04,0,0,0,0
SYN-01189,Resort Hotel,0,80,2025,June,1,2,2,0.0,0,,Corporate,No Deposit,Transient-Party,271.19,0,0,0,2
SYN-01190,Resort Hotel,0,76,2024,October,1,5,1,0.0,0,Mexico,Groups,No Deposit,Transient,173.44,0,0,0,1
SYN-01191,City Hotel,0,18,2025,March,3,1,2,1.0,0,Canada,Direct,No Deposit,Transient,110.28,0,0,0,0
SYN-01192,City Hotel,1,47,2024,October,2,2,2,0.0,0,Canada,Direct,No Deposit,Transient,161.45,0,0,0,1
SYN-01193,City Hotel,0,30,2024,April,1,2,2,2.0,0,France,Online TA,No Deposit,Transient,145.07,0,0,1,1
SYN-01194,Resort Hotel,0,3,2024,February,2,6,2,2.0,0,Canada,Direct,No Deposit,Transient,171.93,0,0,0,1
SYN-01195,City Hotel,1,312,2025,August,0,1,1,1.0,0,,Offline TA/TO,No Deposit,Contract,181.6,0,0,0,0
SYN-01196,City Hotel,0,49,2024,March,2,3,2,0.0,0,Germany,Offline TA/TO,No Deposit,Group,142.38,0,0,2,1
SYN-01197,City Hotel,1,24,2025,October,2,2,2,0.0,0,Canada,Direct,No Deposit,Transient,194.71,0,0,0,0
SYN-01198,City Hotel,1,132,2024,May,0,1,2,0.0,0,Mexico,Direct,No Deposit,Group,141.58,0,0,0,0
SYN-01199,Resort Hotel,1,78,2025,February,2,1,1,2.0,0,Mexico,Direct,No Deposit,Contract,98.87,0,0,0,0
SYN-01200,City Hotel,0,223,2025,June,2,2,2,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,146.31,0,0,0,0
SYN-01201,City Hotel,0,213,2025,July,0,7,2,0.0,0,France,Online TA,No Deposit,Transient,139.88,0,0,0,0
SYN-01202,City Hotel,0,48,2024,August,0,3,1,1.0,0,,Online TA,No Deposit,Transient,161.58,0,0,0,0
SYN-01203,Resort Hotel,0,113,2025,March,0,5,3,0.0,0,USA,Offline TA/TO,Non Refund,Transient,165.85,0,0,0,0
SYN-01204,City Hotel,0,18,2024,October,2,3,1,0.0,0,France,Direct,No Deposit,Group,127.83,0,0,0,0
SYN-01205,City Hotel,0,15,2024,January,0,2,2,0.0,0,,Direct,Non Refund,Transient,122.25,0,0,3,1
SYN-01206,City Hotel,1,263,2025,May,2,1,2,1.0,0,Mexico,Groups,Non Refund,Transient,141.09,1,0,2,1
SYN-01207,City Hotel,0,104,2025,July,2,1,1,0.0,1,Germany,Online TA,No Deposit,Group,132.42,0,0,0,1
SYN-01208,Resort Hotel,1,63,2025,August,1,2,2,0.0,0,Mexico,Online TA,Non Refund,Transient,218.26,0,0,0,1
SYN-01209,City Hotel,0,34,2024,March,1,4,2,1.0,0,France,Online TA,No Deposit,Contract,70.81,1,0,0,2
SYN-01210,Resort Hotel,0,178,2024,May,1,1,1,0.0,0,Mexico,Online TA,No Deposit,Transient,106.97,0,0,0,1
SYN-01211,Resort Hotel,0,26,2025,February,1,1,3,1.0,0,Mexico,Direct,No Deposit,Transient,114.94,1,0,0,2
SYN-01212,City Hotel,0,13,2025,September,0,2,2,0.0,0,USA,Online TA,No Deposit,Contract,126.21,0,0,0,0
SYN-01213,City Hotel,0,7,2024,March,0,4,2,0.0,0,Mexico,Direct,No Deposit,Transient,79.25,0,0,0,0
SYN-01214,Resort Hotel,0,163,2024,January,2,5,2,2.0,0,Mexico,Online TA,No Deposit,Transient,111.9,0,0,0,3
SYN-01215,City Hotel,1,78,2025,December,1,4,1,0.0,0,Mexico,Online TA,Non Refund,Transient,142.8,0,0,1,1
SYN-01216,City Hotel,0,53,2025,April,1,5,2,0.0,0,Mexico,Online TA,Non Refund,Transient,136.15,0,0,0,0
SYN-01217,City Hotel,0,107,2025,June,2,3,2,0.0,1,Canada,Corporate,No Deposit,Transient,194.36,0,0,0,2
SYN-01218,City Hotel,1,114,2024,October,3,4,2,1.0,0,Mexico,Offline TA/TO,No Deposit,Transient,116.66,0,0,1,0
SYN-01219,Resort Hotel,0,73,2025,May,2,4,1,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,187.53,0,0,0,0
SYN-01220,Resort Hotel,0,42,2024,November,1,2,1,0.0,0,USA,Online TA,No Deposit,Transient,149.24,0,0,0,3
SYN-01221,Resort Hotel,1,157,2024,February,1,5,2,1.0,0,Canada,Online TA,No Deposit,Transient-Party,274.05,0,0,0,0
SYN-01222,Resort Hotel,1,30,2025,August,1,4,2,2.0,0,USA,Online TA,No Deposit,Transient,215.83,0,0,0,0
SYN-01223,City Hotel,1,96,2024,January,1,2,1,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,157.18,0,0,0,0
SYN-01224,Resort Hotel,0,206,2024,February,2,5,2,0.0,0,France,Direct,No Deposit,Transient-Party,122.44,0,0,0,1
SYN-01225,City Hotel,0,7,2024,July,2,2,1,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,165.11,0,0,1,3
SYN-01226,City Hotel,0,120,2024,September,0,4,2,0.0,0,,Corporate,No Deposit,Transient-Party,144.06,1,0,0,1
SYN-01227,City Hotel,1,16,2024,November,2,1,2,0.0,0,USA,Direct,No Deposit,Transient,84.25,0,0,1,0
SYN-01228,Resort Hotel,0,146,2024,October,0,2,2,0.0,0,Mexico,Online TA,No Deposit,Transient,165.82,0,0,0,2
SYN-01229,City Hotel,0,52,2024,February,1,1,2,0.0,0,USA,Groups,Non Refund,Transient-Party,83.13,0,0,0,0
SYN-01230,City Hotel,0,23,2024,August,1,4,2,2.0,0,Germany,Online TA,No Deposit,Transient-Party,194.22,0,0,0,1
SYN-01231,Resort Hotel,0,59,2024,October,3,1,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient-Party,153.93,0,0,0,2
SYN-01232,Resort Hotel,0,71,2025,June,1,4,2,1.0,0,Canada,Corporate,No Deposit,Transient,161.05,0,0,0,1
SYN-01233,City Hotel,0,14,2024,September,0,5,2,0.0,0,Canada,Online TA,No Deposit,Transient,140.23,0,0,0,0
SYN-01234,Resort Hotel,1,148,2024,January,1,1,1,1.0,0,France,Online TA,No Deposit,Transient,210.38,0,0,3,1
SYN-01235,City Hotel,0,112,2025,October,0,4,2,0.0,0,Mexico,Direct,No Deposit,Transient,141.21,0,0,0,1
SYN-01236,City Hotel,0,34,2024,June,2,4,2,0.0,0,Germany,Online TA,No Deposit,Transient,162.25,0,0,0,0
SYN-01237,Resort Hotel,0,71,2024,February,0,4,2,0.0,0,,Online TA,No Deposit,Transient,96.75,0,0,0,0
SYN-01238,Resort Hotel,0,58,2025,January,1,2,1,0.0,0,Germany,Groups,No Deposit,Transient,196.36,0,0,1,0
SYN-01239,Resort Hotel,0,33,2025,July,0,5,2,0.0,0,France,Online TA,No Deposit,Transient,222.77,0,0,0,1
SYN-01240,Resort Hotel,0,76,2025,July,1,3,2,0.0,1,Canada,Online TA,No Deposit,Transient,218.6,0,0,0,0
SYN-01241,City Hotel,1,63,2024,November,0,7,2,1.0,0,USA,Offline TA/TO,No Deposit,Contract,122.02,0,0,0,0
SYN-01242,Resort Hotel,0,95,2024,July,1,3,2,0.0,0,,Direct,No Deposit,Transient,217.42,0,1,0,0
SYN-01243,City Hotel,0,195,2025,September,0,1,2,0.0,0,France,Offline TA/TO,No Deposit,Transient,96.6,0,0,1,3
SYN-01244,City Hotel,0,19,2025,January,0,5,2,1.0,0,Germany,Direct,No Deposit,Transient-Party,183.9,0,0,2,2
SYN-01245,City Hotel,1,66,2024,July,0,3,2,0.0,0,USA,Offline TA/TO,No Deposit,Transient,191.48,0,0,0,0
SYN-01246,Resort Hotel,0,19,2025,January,0,1,2,1.0,0,United Kingdom,Groups,No Deposit,Contract,151.84,0,0,0,2
SYN-01247,Resort Hotel,1,124,2025,January,2,2,2,0.0,0,,Offline TA/TO,No Deposit,Transient,196.54,0,0,1,1
SYN-01248,City Hotel,0,100,2024,May,0,5,3,1.0,0,,Direct,No Deposit,Transient-Party,111.16,0,0,0,1
SYN-01249,City Hotel,0,129,2024,July,1,2,2,1.0,0,USA,Online TA,No Deposit,Transient,158.34,0,0,0,0
SYN-01250,Resort Hotel,0,83,2025,August,1,4,2,0.0,0,Mexico,Online TA,No Deposit,Transient,218.25,0,0,1,1
SYN-01251,City Hotel,0,73,2024,December,2,2,3,0.0,0,Germany,Online TA,No Deposit,Transient,148.39,1,0,2,0
SYN-01252,City Hotel,0,50,2024,January,0,3,2,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,137.8,0,0,2,0
SYN-01253,Resort Hotel,0,32,2024,January,3,1,2,1.0,0,USA,Online TA,No Deposit,Transient-Party,128.14,0,0,0,0
SYN-01254,City Hotel,0,46,2024,November,0,3,2,0.0,0,USA,Online TA,Non Refund,Transient,49.51,0,0,0,2
SYN-01255,City Hotel,0,61,2024,September,0,2,3,1.0,0,France,Online TA,No Deposit,Transient,107.49,1,0,2,0
SYN-01256,City Hotel,1,159,2024,October,0,5,2,0.0,0,,Online TA,No Deposit,Transient-Party,160.12,0,0,0,0
SYN-01257,Resort Hotel,0,48,2024,November,1,1,2,0.0,0,Germany,Corporate,No Deposit,Transient,199.81,1,0,0,0
SYN-01258,Resort Hotel,0,159,2025,January,0,6,2,0.0,0,,Groups,No Deposit,Transient,142.61,0,0,1,0
SYN-01259,City Hotel,1,102,2025,September,0,2,3,1.0,0,Germany,Groups,Non Refund,Transient,125.49,0,0,0,2
SYN-01260,City Hotel,0,13,2024,April,3,1,2,0.0,0,Germany,Corporate,No Deposit,Transient-Party,141.48,0,0,0,0
SYN-01261,City Hotel,0,8,2025,May,2,5,2,1.0,0,,Online TA,No Deposit,Transient-Party,145.13,0,0,0,3
SYN-01262,City Hotel,0,54,2024,August,2,1,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,213.9,0,0,0,1
SYN-01263,Resort Hotel,0,253,2024,December,3,2,2,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,161.11,0,0,0,3
SYN-01264,City Hotel,0,170,2024,May,2,5,2,0.0,0,United Kingdom,Direct,Non Refund,Transient-Party,138.19,0,1,0,0
SYN-01265,City Hotel,1,149,2024,July,1,4,2,,0,Canada,Online TA,No Deposit,Transient,183.94,0,0,1,1
SYN-01266,City Hotel,0,89,2024,January,0,4,2,2.0,0,Germany,Online TA,No Deposit,Transient,177.92,0,0,0,0
SYN-01267,Resort Hotel,1,53,2025,April,0,2,3,0.0,0,Canada,Online TA,No Deposit,Transient,99.63,0,0,0,0
SYN-01268,Resort Hotel,0,21,2025,November,2,5,2,0.0,0,Canada,Online TA,Non Refund,Transient,141.81,0,0,0,0
SYN-01269,City Hotel,0,81,2024,June,1,5,2,1.0,0,United Kingdom,Groups,Non Refund,Transient,163.96,0,0,2,2
SYN-01270,City Hotel,0,240,2025,August,1,3,3,1.0,0,France,Corporate,No Deposit,Transient,148.58,1,0,0,0
SYN-01271,Resort Hotel,0,51,2024,February,1,5,2,1.0,0,United Kingdom,Online TA,No Deposit,Transient-Party,126.72,0,0,0,0
SYN-01272,Resort Hotel,0,114,2025,September,2,1,2,2.0,0,United Kingdom,Online TA,Refundable,Transient,153.89,1,0,0,3
SYN-01273,City Hotel,0,18,2024,October,1,2,2,0.0,0,United Kingdom,Direct,No Deposit,Transient,150.06,0,0,1,4
SYN-01274,City Hotel,0,63,2025,August,0,3,2,0.0,0,Mexico,Online TA,No Deposit,Transient,177.88,0,0,0,0
SYN-01275,City Hotel,1,59,2024,September,0,3,2,2.0,0,,Direct,No Deposit,Transient,51.96,0,0,0,1
SYN-01276,Resort Hotel,1,105,2024,August,0,5,3,0.0,0,USA,Online TA,No Deposit,Transient,195.64,0,0,0,1
SYN-01277,City Hotel,0,32,2025,September,0,2,3,1.0,0,USA,Direct,Non Refund,Transient-Party,90.59,0,0,0,1
SYN-01278,City Hotel,0,65,2025,December,0,1,3,0.0,0,Germany,Online TA,No Deposit,Transient,111.39,0,0,0,2
SYN-01279,City Hotel,0,38,2025,February,2,3,2,0.0,0,Canada,Online TA,No Deposit,Transient,89.91,0,0,0,1
SYN-01280,City Hotel,0,57,2025,July,1,3,3,1.0,0,France,Corporate,No Deposit,Transient-Party,76.83,0,0,1,1
SYN-01281,City Hotel,0,17,2024,December,3,1,2,0.0,0,Mexico,Groups,No Deposit,Transient,210.42,0,0,1,3
SYN-01282,Resort Hotel,1,30,2025,September,1,1,2,,0,Canada,Direct,Non Refund,Transient,95.3,0,0,0,0
SYN-01283,Resort Hotel,1,69,2025,January,2,2,2,2.0,0,United Kingdom,Online TA,No Deposit,Transient-Party,154.86,0,0,1,0
SYN-01284,City Hotel,0,29,2024,March,0,2,2,0.0,0,Germany,Direct,No Deposit,Transient-Party,102.56,0,0,0,1
SYN-01285,Resort Hotel,0,8,2024,October,2,1,3,1.0,0,Germany,Corporate,No Deposit,Transient,134.26,0,0,0,0
SYN-01286,City Hotel,0,198,2025,March,2,3,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient-Party,85.37,0,0,0,2
SYN-01287,City Hotel,1,27,2025,June,0,1,2,0.0,0,USA,Online TA,No Deposit,Transient-Party,184.01,0,0,1,0
SYN-01288,Resort Hotel,1,34,2025,May,2,3,1,0.0,0,USA,Online TA,No Deposit,Transient,194.54,0,0,0,0
SYN-01289,City Hotel,0,7,2025,March,3,2,2,1.0,0,Germany,Groups,Refundable,Transient,128.98,0,0,0,1
SYN-01290,City Hotel,0,22,2024,April,0,3,2,0.0,0,France,Online TA,Non Refund,Transient,90.34,0,0,0,2
SYN-01291,Resort Hotel,0,112,2025,April,3,5,1,0.0,0,France,Offline TA/TO,No Deposit,Transient,167.67,0,0,0,1
SYN-01292,Resort Hotel,0,53,2024,January,2,4,2,1.0,0,United Kingdom,Offline TA/TO,No Deposit,Contract,146.1,0,0,0,1
SYN-01293,City Hotel,0,41,2025,January,3,2,2,0.0,0,France,Corporate,No Deposit,Transient,145.38,0,0,1,1
SYN-01294,Resort Hotel,1,124,2025,November,2,4,3,0.0,0,Canada,Offline TA/TO,No Deposit,Contract,127.69,0,0,1,0
SYN-01295,Resort Hotel,1,67,2025,January,1,3,2,1.0,0,Germany,Direct,Non Refund,Transient,91.06,0,0,2,1
SYN-01296,Resort Hotel,0,20,2024,June,1,1,3,0.0,0,Mexico,Online TA,No Deposit,Transient,161.41,0,0,0,1
SYN-01297,City Hotel,0,67,2024,July,1,3,1,0.0,0,France,Corporate,No Deposit,Transient,95.8,0,0,1,1
SYN-01298,City Hotel,1,178,2024,July,0,1,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,199.87,0,0,0,0
SYN-01299,City Hotel,0,50,2024,September,1,3,1,0.0,0,United Kingdom,Corporate,No Deposit,Transient,160.63,0,0,0,0
SYN-01300,Resort Hotel,0,69,2024,June,2,1,2,0.0,0,France,Online TA,No Deposit,Transient,195.06,0,0,0,0
SYN-01301,City Hotel,0,108,2025,May,1,4,1,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,82.68,0,0,0,3
SYN-01302,City Hotel,1,32,2024,December,2,5,3,0.0,0,Canada,Offline TA/TO,No Deposit,Transient,202.52,0,0,0,0
SYN-01303,Resort Hotel,0,44,2025,March,0,2,2,0.0,0,USA,Online TA,No Deposit,Transient-Party,109.43,0,0,0,2
SYN-01304,Resort Hotel,0,59,2025,August,0,5,2,0.0,0,Canada,Online TA,No Deposit,Transient,174.85,0,0,0,1
SYN-01305,City Hotel,0,46,2025,November,0,1,2,1.0,0,Mexico,Online TA,No Deposit,Transient,139.68,0,0,1,0
SYN-01306,Resort Hotel,0,103,2024,July,0,1,2,2.0,0,Mexico,Corporate,No Deposit,Transient,146.82,1,0,0,3
SYN-01307,City Hotel,1,103,2025,April,2,3,2,1.0,0,Germany,Direct,Non Refund,Transient,98.22,0,0,0,0
SYN-01308,Resort Hotel,0,74,2025,June,1,2,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient,144.34,0,0,0,1
SYN-01309,Resort Hotel,1,113,2024,September,2,3,1,2.0,0,Germany,Direct,No Deposit,Transient,124.83,0,0,1,1
SYN-01310,Resort Hotel,1,108,2025,October,2,5,2,0.0,0,Mexico,Online TA,Refundable,Transient,166.07,0,0,0,0
SYN-01311,City Hotel,0,12,2025,June,0,2,2,1.0,0,USA,Online TA,No Deposit,Transient,176.35,0,0,2,0
SYN-01312,City Hotel,0,121,2024,October,1,5,2,0.0,0,,Online TA,No Deposit,Contract,105.85,0,0,0,4
SYN-01313,City Hotel,0,129,2025,June,1,1,1,0.0,0,Germany,Offline TA/TO,Refundable,Transient,167.12,0,0,0,0
SYN-01314,Resort Hotel,1,64,2025,August,1,2,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,205.44,0,0,0,2
SYN-01315,Resort Hotel,0,176,2024,August,1,1,2,0.0,0,,Direct,Non Refund,Transient,168.74,1,0,1,1
SYN-01316,Resort Hotel,0,68,2025,September,0,5,1,0.0,0,Germany,Direct,No Deposit,Transient,138.84,0,0,0,0
SYN-01317,City Hotel,0,179,2025,March,3,3,2,0.0,0,,Corporate,Non Refund,Transient,175.88,0,0,0,0
SYN-01318,City Hotel,0,21,2025,December,0,1,2,0.0,0,France,Online TA,No Deposit,Transient,190.04,0,0,1,1
SYN-01319,Resort Hotel,1,118,2025,May,0,2,3,0.0,0,,Groups,Non Refund,Transient,198.56,0,0,2,0
SYN-01320,Resort Hotel,0,66,2024,August,1,1,2,2.0,0,USA,Online TA,No Deposit,Transient,194.19,0,0,0,0
SYN-01321,Resort Hotel,1,91,2025,September,0,5,1,0.0,0,Germany,Online TA,No Deposit,Transient,195.51,0,0,0,0
SYN-01322,City Hotel,1,92,2024,November,0,4,2,0.0,0,France,Direct,Refundable,Transient,168.16,0,0,1,0
SYN-01323,Resort Hotel,0,95,2024,September,0,2,1,0.0,0,Germany,Online TA,No Deposit,Transient,178.51,0,0,2,0
SYN-01324,City Hotel,0,58,2025,January,0,4,1,1.0,0,Germany,Online TA,No Deposit,Transient,135.51,0,0,0,0
SYN-01325,Resort Hotel,0,76,2024,June,2,1,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,212.13,0,0,0,1
SYN-01326,City Hotel,1,92,2025,December,1,3,2,1.0,0,France,Online TA,Non Refund,Transient,214.67,0,0,0,2
SYN-01327,Resort Hotel,0,62,2025,December,0,2,2,0.0,0,Germany,Online TA,No Deposit,Transient-Party,181.39,0,0,0,2
SYN-01328,Resort Hotel,0,120,2025,November,2,1,2,0.0,0,Germany,Corporate,No Deposit,Transient-Party,160.29,0,0,0,2
SYN-01329,Resort Hotel,0,161,2024,June,0,5,2,0.0,0,USA,Online TA,No Deposit,Transient-Party,206.47,0,1,0,2
SYN-01330,City Hotel,0,184,2025,October,0,1,2,0.0,0,United Kingdom,Groups,No Deposit,Transient,116.31,0,0,0,0
SYN-01331,City Hotel,0,32,2024,August,3,1,2,0.0,0,Mexico,Corporate,No Deposit,Transient,209.18,1,0,1,1
SYN-01332,City Hotel,0,18,2025,November,1,5,3,1.0,0,,Offline TA/TO,Non Refund,Transient,137.9,0,0,0,1
SYN-01333,Resort Hotel,0,97,2025,August,2,1,2,2.0,0,Mexico,Online TA,No Deposit,Transient,240.1,0,0,0,1
SYN-01334,Resort Hotel,0,35,2024,March,1,1,2,1.0,0,France,Corporate,No Deposit,Transient,164.59,0,0,1,3
SYN-01335,Resort Hotel,0,63,2024,April,1,4,1,0.0,0,France,Online TA,No Deposit,Transient,174.22,0,0,0,2
SYN-01336,City Hotel,0,161,2025,May,2,3,1,2.0,0,Germany,Direct,No Deposit,Transient,112.21,0,0,1,0
SYN-01337,City Hotel,0,54,2025,March,1,7,2,2.0,0,USA,Online TA,No Deposit,Transient,199.55,0,0,0,0
SYN-01338,Resort Hotel,0,91,2025,December,2,3,3,2.0,0,USA,Online TA,No Deposit,Transient,138.77,1,0,0,2
SYN-01339,Resort Hotel,1,184,2025,May,1,2,2,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,122.6,0,0,0,0
SYN-01340,City Hotel,0,139,2024,March,0,6,1,0.0,0,United Kingdom,Direct,No Deposit,Transient,129.43,0,0,0,2
SYN-01341,Resort Hotel,0,23,2025,August,0,1,2,0.0,0,France,Offline TA/TO,No Deposit,Transient,202.39,0,0,1,3
SYN-01342,City Hotel,1,38,2024,August,2,2,2,0.0,0,Mexico,Groups,No Deposit,Transient,144.75,0,0,0,0
SYN-01343,City Hotel,0,58,2024,January,3,4,2,0.0,1,Canada,Direct,No Deposit,Transient,131.41,0,0,0,1
SYN-01344,City Hotel,1,194,2024,August,1,3,2,0.0,0,,Direct,No Deposit,Contract,149.33,0,0,1,0
SYN-01345,City Hotel,0,47,2024,August,2,2,1,1.0,0,Canada,Offline TA/TO,Refundable,Group,149.38,1,0,1,2
SYN-01346,Resort Hotel,0,125,2024,September,2,4,2,2.0,0,Canada,Corporate,Non Refund,Transient,143.9,0,0,1,0
SYN-01347,Resort Hotel,0,105,2025,June,1,1,2,0.0,0,USA,Groups,No Deposit,Transient-Party,240.52,0,0,0,0
SYN-01348,Resort Hotel,0,110,2024,September,1,4,2,1.0,0,Canada,Online TA,No Deposit,Transient,225.42,0,0,0,0
SYN-01349,City Hotel,1,27,2024,December,1,1,1,0.0,0,Mexico,Offline TA/TO,No Deposit,Transient,185.61,0,1,2,1
SYN-01350,City Hotel,0,51,2025,March,3,1,2,1.0,0,France,Direct,No Deposit,Transient,157.69,1,0,0,0
SYN-01351,Resort Hotel,1,31,2024,May,2,3,2,1.0,0,Canada,Online TA,Non Refund,Transient,99.53,0,0,3,0
SYN-01352,City Hotel,0,73,2025,December,0,3,2,0.0,0,Mexico,Online TA,No Deposit,Transient,130.99,0,0,0,2
SYN-01353,Resort Hotel,0,43,2025,September,2,2,2,0.0,0,,Online TA,No Deposit,Transient,121.17,0,0,1,1
SYN-01354,City Hotel,1,50,2024,October,2,4,2,0.0,0,United Kingdom,Online TA,Non Refund,Transient-Party,147.69,0,0,0,1
SYN-01355,Resort Hotel,0,55,2024,September,0,2,2,0.0,0,USA,Offline TA/TO,No Deposit,Transient-Party,145.71,1,0,0,0
SYN-01356,Resort Hotel,1,63,2024,June,1,1,2,0.0,0,Mexico,Groups,No Deposit,Transient-Party,152.69,0,0,2,1
SYN-01357,Resort Hotel,0,18,2025,November,0,2,1,1.0,0,USA,Offline TA/TO,No Deposit,Transient,146.44,0,0,1,2
SYN-01358,City Hotel,0,102,2025,December,1,2,2,0.0,0,Canada,Online TA,No Deposit,Transient,90.03,1,1,0,2
SYN-01359,City Hotel,0,65,2025,March,2,1,2,0.0,0,USA,Online TA,No Deposit,Transient,142.65,1,0,0,0
SYN-01360,Resort Hotel,0,101,2025,January,1,2,2,0.0,0,,Direct,No Deposit,Transient,113.63,1,0,2,0
SYN-01361,Resort Hotel,0,154,2025,February,0,5,1,0.0,0,France,Online TA,No Deposit,Transient,222.43,0,0,2,0
SYN-01362,Resort Hotel,0,130,2025,September,1,3,1,1.0,0,Canada,Groups,No Deposit,Transient,214.13,0,1,1,1
SYN-01363,Resort Hotel,0,76,2024,January,3,1,2,1.0,0,Mexico,Online TA,Non Refund,Transient,128.6,0,0,0,0
SYN-01364,Resort Hotel,0,15,2024,September,1,7,2,1.0,0,United Kingdom,Online TA,No Deposit,Transient,160.71,0,0,0,2
SYN-01365,Resort Hotel,1,60,2025,January,0,3,2,0.0,0,,Direct,No Deposit,Transient,163.58,0,0,1,2
SYN-01366,Resort Hotel,1,37,2025,November,2,2,1,0.0,0,Canada,Online TA,No Deposit,Transient,186.17,0,0,1,0
SYN-01367,City Hotel,0,24,2025,September,1,1,2,0.0,0,United Kingdom,Offline TA/TO,No Deposit,Transient,147.97,0,0,1,0
SYN-01368,City Hotel,1,117,2024,September,1,2,2,0.0,0,United Kingdom,Online TA,No Deposit,Transient,136.95,0,0,0,2
SYN-01369,Resort Hotel,0,10,2024,November,1,1,2,0.0,0,,Direct,No Deposit,Transient,143.15,0,1,0,1
SYN-01370,City Hotel,0,57,2024,August,1,2,2,0.0,0,Germany,Online TA,No Deposit,Transient,196.57,0,0,2,0
SYN-01371,City Hotel,1,57,2024,February,0,3,2,0.0,0,,Online TA,No Deposit,Transient,117.87,0,0,0,0
